station,datetime,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31,sum
376401-อุ้มผาง จ.ตาก,Nov-23,0,0.3,8.1,0,0.8,6.1,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,17.6
376401-อุ้มผาง จ.ตาก,Dec-23,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
378201-พิษณุโลก จ.พิษณุโลก,Jan-14,-,0,-,-,-,-,0,-,-,-,-,0,-,-,0,-,-,-,-,0,0,-,-,-,0,-,0,-,-,-,-,-
378201-พิษณุโลก จ.พิษณุโลก,Feb-14,0,0,-,0,-,-,0,0,-,0,-,-,-,-,-,0,0,0,-,0.5,0,0,0,-,-,0,-,-,-,-,-,0.5
378201-พิษณุโลก จ.พิษณุโลก,Mar-14,0,0,-,-,-,0,0,0,0,-,-,-,0,-,-,-,-,-,0,0,-,14,-,14.9,-,-,-,0,-,-,0,28.9
378201-พิษณุโลก จ.พิษณุโลก,Apr-14,-,-,-,0.9,0,-,0,-,-,-,-,0.4,-,1.7,-,-,-,0,0,-,-,-,-,0,-,-,0,59.8,-,-,-,62.8
378201-พิษณุโลก จ.พิษณุโลก,May-14,-,33.4,0.6,-,-,0,-,T,0,0,-,-,-,0,0,-,0,26.1,-,11.4,0,-,-,-,37.4,T,47.7,3.6,2,0,1.4,163.6
378201-พิษณุโลก จ.พิษณุโลก,Jun-14,2.3,-,-,-,5.6,1.9,10.1,15.3,0.2,2.2,2.8,-,0,0.6,0.2,1.7,-,-,2,0.1,T,-,3.2,0,-,0.6,-,-,0.4,1.5,-,50.7
378201-พิษณุโลก จ.พิษณุโลก,Jul-14,0.8,-,-,0,-,-,0,0.4,4.5,8.1,-,T,71.1,27.5,15.2,0.2,34.6,4.2,5.1,0,15.7,0,-,-,1.5,-,8.6,0,10.9,T,-,208.5
378201-พิษณุโลก จ.พิษณุโลก,Aug-14,0.7,34,0.6,1.4,0.2,36.2,35.3,T,4.8,-,-,12.2,11.2,21.6,8.6,0.6,0.6,10.3,-,0,23.8,T,T,-,30.4,T,7.7,12,26.8,16.9,0.7,296.7
378201-พิษณุโลก จ.พิษณุโลก,Sep-14,22.4,16.3,19.2,1.6,-,6.2,-,-,-,-,-,0.1,49.2,-,0.4,-,3.5,58.7,-,-,1.4,0.4,0.3,31.5,4.3,0.2,-,0,5.4,T,-,221.1
378201-พิษณุโลก จ.พิษณุโลก,Oct-14,0.4,5.9,-,-,18,0.2,-,-,-,T,25.5,-,-,-,-,-,0.5,3.2,1.8,2.8,18.5,12,72.1,34.4,-,0,0,3,5.1,30.5,-,233.9
378201-พิษณุโลก จ.พิษณุโลก,Nov-14,-,1.3,-,-,45.8,1,-,-,12.4,-,-,-,-,-,0,-,-,0,-,-,0,-,0,0,-,-,-,-,-,-,-,60.5
378201-พิษณุโลก จ.พิษณุโลก,Dec-14,-,T,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T
378201-พิษณุโลก จ.พิษณุโลก,Jan-15,0,-,-,0,-,-,-,T,3.8,10.2,0.8,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,14.8
378201-พิษณุโลก จ.พิษณุโลก,Feb-15,-,-,-,-,0,-,-,-,-,-,-,T,-,-,-,7.4,0.4,-,-,-,0,13,-,-,-,-,-,0,-,-,-,20.8
378201-พิษณุโลก จ.พิษณุโลก,Mar-15,-,0,-,-,-,-,-,0,0,-,-,-,-,0,-,-,-,-,-,-,T,-,42.3,14.6,-,0,-,-,-,-,-,56.9
378201-พิษณุโลก จ.พิษณุโลก,Apr-15,-,-,-,-,-,-,-,8.2,-,-,T,-,0,-,-,-,-,-,-,-,-,15.3,-,12.5,-,1.3,-,-,-,-,-,37.3
378201-พิษณุโลก จ.พิษณุโลก,May-15,0,0,-,-,4.2,-,-,-,21.3,-,-,-,0,-,-,0,T,1.5,5.5,-,-,T,T,-,3.3,0,0.1,-,-,-,-,35.9
378201-พิษณุโลก จ.พิษณุโลก,Jun-15,0.5,-,T,-,-,-,0.1,2,-,-,-,4.7,3.8,56.4,8.3,-,0,-,-,-,-,T,T,T,1.4,4.7,12.1,2.8,-,-,-,96.8
378201-พิษณุโลก จ.พิษณุโลก,Jul-15,-,-,-,-,-,3.7,0.3,3.9,7.8,-,-,0,0,3,2.7,7.1,-,17.1,T,53.9,13.7,0.3,1.3,0.8,0.1,0,T,0.1,-,0,5,120.8
378201-พิษณุโลก จ.พิษณุโลก,Aug-15,3.6,-,4.8,6.2,-,-,1.1,1,T,0,5.5,91,-,0.6,0.9,-,0,0,-,18.4,-,1.8,-,1.1,-,42.1,-,-,0,0,1.8,179.9
378201-พิษณุโลก จ.พิษณุโลก,Sep-15,T,1.8,T,1,4.4,-,-,-,0.1,20.4,2.5,4.2,1.1,0,20.8,T,35.8,4.7,-,-,T,25,2,-,2,-,22.4,3.2,0.1,-,-,151.5
378201-พิษณุโลก จ.พิษณุโลก,Oct-15,0.1,0.1,11.9,-,-,5.1,0.8,13.5,-,2.8,27.7,4.6,-,-,0.4,-,-,-,T,-,T,-,4,2.6,-,-,-,-,-,0.1,2.8,76.5
378201-พิษณุโลก จ.พิษณุโลก,Nov-15,-,-,0,-,-,-,-,0,0.3,-,-,-,78,0,-,0,T,11,2,-,0.4,0,-,-,-,-,-,-,-,-,-,91.7
378201-พิษณุโลก จ.พิษณุโลก,Dec-15,0,-,1.5,2.8,-,3,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,-,-,-,0,1.1,-,-,-,0,8.4
378201-พิษณุโลก จ.พิษณุโลก,Jan-16,-,-,-,-,-,-,-,-,-,-,-,-,T,0.4,0,-,-,-,-,-,12.7,-,-,-,15.1,4.8,10.1,T,-,-,-,43.1
378201-พิษณุโลก จ.พิษณุโลก,Feb-16,-,-,-,0,-,-,-,-,0,-,-,-,-,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-
378201-พิษณุโลก จ.พิษณุโลก,Mar-16,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,-,0.2,T,0,-,-,0.2
378201-พิษณุโลก จ.พิษณุโลก,Apr-16,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0.4,-,-,0,-,-,0,-,T,T,-,0.4
378201-พิษณุโลก จ.พิษณุโลก,May-16,-,-,-,0,-,-,-,-,-,-,-,-,-,-,T,0,-,53.1,3.9,0.5,-,1.1,4.3,28.6,-,-,-,1.4,118.8,30.3,5,247
378201-พิษณุโลก จ.พิษณุโลก,Jun-16,4.5,3.9,0.4,T,0.2,9.4,1.5,0.4,1.5,-,8,-,3.4,0.1,4.3,3.3,20.3,1.6,-,0,-,0.3,0,15.2,1.4,34.4,0,18.9,6.5,86.7,-,226.2
378201-พิษณุโลก จ.พิษณุโลก,Jul-16,7,13.7,15.8,0,39.4,31,22.7,5.5,2.6,T,T,T,0.1,1.1,3.8,0,-,-,-,0.9,-,5.6,-,4.9,-,T,-,10.1,-,2.3,57.3,223.9
378201-พิษณุโลก จ.พิษณุโลก,Aug-16,-,0.6,22.2,1.7,5.2,-,-,0,-,-,0.5,T,-,13,3.3,T,9.3,-,T,0,-,0.7,0.1,18,4.1,15.7,0.2,-,0,T,22.6,117.3
378201-พิษณุโลก จ.พิษณุโลก,Sep-16,-,T,-,-,0,23.5,-,12.9,0.8,-,2.3,8.1,26.3,42.7,20.9,0.1,11.7,-,0.2,41.7,2.3,T,9.9,10.9,18.9,16.1,0.8,-,26.9,1,-,278
378201-พิษณุโลก จ.พิษณุโลก,Oct-16,-,34.8,69.1,-,0.5,10,T,0.9,-,-,0.3,4.2,-,5.7,0.4,20.6,-,-,-,-,-,0,0,10,T,2.1,25,1.1,-,-,2.1,186.8
378201-พิษณุโลก จ.พิษณุโลก,Nov-16,0.7,0,-,-,0,-,T,0.5,14.8,33.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,8.3,-,0,-,-,-,57.9
378201-พิษณุโลก จ.พิษณุโลก,Dec-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.2
378201-พิษณุโลก จ.พิษณุโลก,Jan-17,-,-,-,0.1,0,-,-,1,2.3,17.9,0.6,-,0,0,-,-,-,0,-,0,-,-,-,-,-,-,-,-,0,-,0,21.9
378201-พิษณุโลก จ.พิษณุโลก,Feb-17,-,-,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,20.5,-,0,-,-,-,-,20.5
378201-พิษณุโลก จ.พิษณุโลก,Mar-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,3,-,-,-,0.2,-,8,40.3,-,-,T,25.8,77.3
378201-พิษณุโลก จ.พิษณุโลก,Apr-17,0,0,-,-,0,-,-,0,-,-,0,0,0.3,15,-,-,-,-,-,-,0,-,-,-,-,0,3.9,67,-,-,-,86.2
378201-พิษณุโลก จ.พิษณุโลก,May-17,-,-,-,0.1,-,-,-,-,T,-,-,0,0,0.9,29.2,93.6,61.5,1.1,-,-,-,-,-,-,-,0.5,6.4,0,1,1.7,0,196.1
378201-พิษณุโลก จ.พิษณุโลก,Jun-17,15.1,0.5,6.9,-,-,15.6,-,-,0.8,44.5,-,-,48.6,42.2,-,-,-,0,-,10.2,-,-,0,-,2,-,-,7.7,20.2,0.2,-,214.5
378201-พิษณุโลก จ.พิษณุโลก,Jul-17,-,-,11.4,9.8,7.9,-,12.8,5.2,1.1,7.1,73.2,8.1,-,44,-,0.1,14,11.3,0,3.2,19.2,7.3,0.1,14.5,24.1,7.8,0.2,0,-,-,-,282.4
378201-พิษณุโลก จ.พิษณุโลก,Aug-17,-,1.9,T,36.7,28.5,12.1,0.8,97.3,0.6,-,T,-,-,-,1.5,18.6,6.1,7.3,6.4,7.8,0.1,-,0.8,T,12.5,-,0.1,0,1.8,16.1,0.2,257.2
378201-พิษณุโลก จ.พิษณุโลก,Sep-17,T,-,-,1.8,-,6,5.1,-,58.5,1.3,-,-,-,2,114.4,49.2,18.3,-,-,-,0.7,0.1,5.2,0.2,13.7,-,-,27,0,-,-,303.5
378201-พิษณุโลก จ.พิษณุโลก,Oct-17,2.7,T,26.7,13.9,10.8,7.7,0,-,T,13.1,6.9,1,0.5,-,-,5.4,32.1,-,-,-,-,0.1,3.7,1.4,-,0.2,2.2,-,-,-,-,128.4
378201-พิษณุโลก จ.พิษณุโลก,Nov-17,0,0,0,0,0.3,0,0,0,0,T,T,0,0,0,-,0.1,-,-,-,1.8,-,-,-,-,-,-,-,-,-,-,-,2.2
378201-พิษณุโลก จ.พิษณุโลก,Dec-17,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,-,0,-,11.1,15.1,3.9,-,0.8,-,30.9
378201-พิษณุโลก จ.พิษณุโลก,Jan-18,-,-,0,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,T,T,-,-,-,0.1,0.1
378201-พิษณุโลก จ.พิษณุโลก,Feb-18,-,-,-,0,-,-,0,-,-,0,-,-,0,-,-,0,-,-,-,14.2,14.7,2.2,7.3,0,-,0.1,0.7,-,-,-,-,39.2
378201-พิษณุโลก จ.พิษณุโลก,Mar-18,0,-,-,-,-,-,-,0,-,-,-,T,-,-,-,-,-,-,-,-,0.3,-,-,-,-,-,0.1,-,-,-,-,0.4
378201-พิษณุโลก จ.พิษณุโลก,Apr-18,T,-,-,0.1,-,11.8,4.7,-,-,0,-,-,0,-,-,27.5,0,-,-,-,-,-,-,-,-,0,16,1.2,1.1,1.5,-,63.9
378201-พิษณุโลก จ.พิษณุโลก,May-18,4.3,-,T,1.7,-,-,0,0,-,T,-,0.2,19.2,24.8,0.6,-,125.3,45.4,-,T,0.4,0.1,-,44.4,-,0.1,3.2,T,0.2,3.3,-,273.2
378201-พิษณุโลก จ.พิษณุโลก,Jun-18,-,-,-,0,-,-,1,41.6,0.7,27.6,0.4,T,3.2,2.4,2.5,0,-,T,0.4,-,14.3,-,1.4,0,36.5,27,3.8,0,-,7,-,169.8
378201-พิษณุโลก จ.พิษณุโลก,Jul-18,1.2,-,-,-,6.8,18.1,5.2,-,8.2,T,-,-,-,0.8,3.5,2,8,0.9,5.7,1.3,1.1,4.1,2.1,0.1,T,0,1.3,4.7,26.2,13.8,2.2,117.3
378201-พิษณุโลก จ.พิษณุโลก,Aug-18,0.9,0.4,-,21.5,T,0.5,0.5,-,2.4,5.9,9.6,-,18.8,-,0.2,-,11.7,-,6,20.9,5.1,2.3,7.4,6.8,0.6,6.2,28.2,14.6,0,15.4,4.5,190.4
378201-พิษณุโลก จ.พิษณุโลก,Sep-18,0,0.2,0,8.6,25,-,-,0.1,1.4,0.4,99.8,3.5,1.4,-,0.6,-,-,-,-,-,-,7.8,58.8,-,-,0,-,-,0.4,4,-,212.1
378201-พิษณุโลก จ.พิษณุโลก,Oct-18,4.5,2.6,-,-,-,-,-,-,-,0,15.2,-,-,-,-,-,-,-,-,9.3,24,4.8,0,-,-,0,-,-,-,-,-,60.4
378201-พิษณุโลก จ.พิษณุโลก,Nov-18,-,-,0,-,-,-,-,-,0.9,0.6,-,15.5,-,-,-,-,0,-,-,-,-,-,-,T,-,-,-,0,-,-,-,17
378201-พิษณุโลก จ.พิษณุโลก,Dec-18,0,-,-,-,-,-,T,8.4,0.3,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.2,-,-,11.9
378201-พิษณุโลก จ.พิษณุโลก,Jan-19,0,0,0,0,0,0,0,19.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2
378201-พิษณุโลก จ.พิษณุโลก,Feb-19,0,0,0,0,0,0,0,0,0,0,70.9,7.4,0,0,0,16.2,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,94.5
378201-พิษณุโลก จ.พิษณุโลก,Mar-19,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,0,-,-,0,-,-,0,-,-,-,-,-,0,-,-,-,-
378201-พิษณุโลก จ.พิษณุโลก,Apr-19,0,-,-,0,-,-,-,-,0,-,-,0,0,-,-,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,0,-,18.9
378201-พิษณุโลก จ.พิษณุโลก,May-19,0,0,0,0,0,0,0,T,0,0,1.7,2.9,1.2,8.4,3.8,0,0,0,0,0,33.1,0,0,0,4.1,0,0,-,2.8,8.8,T,66.8
378201-พิษณุโลก จ.พิษณุโลก,Jun-19,5.1,7.8,5.5,T,2,0,0,14,0,1,0,0,1.1,0,11.1,13.3,T,8,0,0,0,0,0,0,0,9.3,43.6,0,0,22.5,-,144.3
378201-พิษณุโลก จ.พิษณุโลก,Jul-19,0.2,5.9,10.9,4,4.8,0,0,T,0,T,0,0,0,T,0,0,0,0,0,0,9.5,0,T,1.2,3.1,T,T,0,11.6,2.4,T,53.7
378201-พิษณุโลก จ.พิษณุโลก,Aug-19,2.5,2.9,0.7,6.8,2.6,0.8,1.6,0,33.1,2,16,9.3,1.8,21.5,0,T,2.8,0.9,1,0,0.4,19.8,39.5,29.8,4.2,0.4,0,0,0,52.4,1.2,254
378201-พิษณุโลก จ.พิษณุโลก,Sep-19,14.5,4.6,0.2,0.8,0.6,T,44.8,0,0,1.5,0.1,0,0,10.9,29.8,0,15.8,25.4,5.9,8,11,0,0,0,0,0,6,0,0,0,-,179.9
378201-พิษณุโลก จ.พิษณุโลก,Oct-19,0,0,0,2.3,0,0,1,1.9,1.9,0,0,0,T,0,0,0,0,0,0,0,0,0,0.9,3.2,0,0,0,0,5,0.4,0,16.6
378201-พิษณุโลก จ.พิษณุโลก,Nov-19,2.7,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,13.1
378201-พิษณุโลก จ.พิษณุโลก,Dec-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Jan-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3
378201-พิษณุโลก จ.พิษณุโลก,Feb-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
378201-พิษณุโลก จ.พิษณุโลก,Mar-20,0,0,9.6,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,18.6,0,0,0,0,0,0,0,0,0,0,34
378201-พิษณุโลก จ.พิษณุโลก,Apr-20,0,0.3,0,0,0,0,0,0,0.2,0,0,82,0,0,0,0,0,0,0,0,0,0,0,47.8,0,23.7,3.9,0,0,0.1,-,158
378201-พิษณุโลก จ.พิษณุโลก,May-20,1.7,0,0.1,T,0,0,0.1,0,0,0,6.4,0,0,0,0,0,0,3.6,10.8,4.3,0,0,0,0,0,0,0,0,5.9,27.2,0,60.1
378201-พิษณุโลก จ.พิษณุโลก,Jun-20,3.8,0,0,0,0,6.2,0,0.1,0,0,0,0,0,3,0.8,72.6,13.5,11.7,0.6,0.2,0,0,0,0,14.4,2.4,0,2,0,1.4,-,132.7
378201-พิษณุโลก จ.พิษณุโลก,Jul-20,0,0,0.2,25.7,0,0,2.8,0,0,0.4,0,13.8,4.2,0,0,2.2,0,0.4,8.8,0,15.4,0,0,0,0.6,0,8.2,5.8,14.2,0,0,102.7
378201-พิษณุโลก จ.พิษณุโลก,Aug-20,6,24.6,0.2,T,23.8,0,4.4,0,1.4,10.8,3.2,6.6,28.1,0.4,3,0.5,0,6.4,0,3,1.8,43.4,18.6,0.4,0,0,0,0,0,0.2,78.2,265
378201-พิษณุโลก จ.พิษณุโลก,Sep-20,17,0.2,0,0,0,6.4,7.8,0.2,0,0,35.2,0.2,0,T,0.2,0,0,9.2,6.6,0.6,1.2,0,16.6,0,0,0,0.2,85,27.8,0,-,214.4
378201-พิษณุโลก จ.พิษณุโลก,Oct-20,0,52.3,2.8,60.8,0,0,2.9,0.2,2.4,0.2,1.9,0.2,0,0,3.8,11.2,0.4,6,0,0,0.1,0,3.3,0,0,0.6,0,0.7,20,10.1,0,179.9
378201-พิษณุโลก จ.พิษณุโลก,Nov-20,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0.3,0,0,0,0,0,0,0,-,1.5
378201-พิษณุโลก จ.พิษณุโลก,Dec-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Jan-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0
378201-พิษณุโลก จ.พิษณุโลก,Feb-21,0,0,0,0,0,0,0,29,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,29
378201-พิษณุโลก จ.พิษณุโลก,Mar-21,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,42.7
378201-พิษณุโลก จ.พิษณุโลก,Apr-21,0,0.1,68.6,27,16.4,13,0,0,0,13.2,0.4,4.6,0,0.3,0,2,0.3,3.8,0,0,0,0,0,0,0,0,T,15.3,0,70.2,-,235.2
378201-พิษณุโลก จ.พิษณุโลก,May-21,0,0,0,0,4.2,0.2,0.1,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,1,0.2,0,0,50.7
378201-พิษณุโลก จ.พิษณุโลก,Jun-21,0,0,0,0,0,24,0,28.8,4,6,0.5,0.6,15.2,3.5,T,13.7,0,0,0,0,0,0,1.1,0,0,3.1,27.3,0.4,0,0,-,128.2
378201-พิษณุโลก จ.พิษณุโลก,Jul-21,1,0,0,0,0,0,3.5,T,0.2,40.6,T,0,0,0.2,8,0,0,1.6,40.8,0,0.1,20.1,3.6,4,7.6,1.4,1.8,1.2,0,0,7.5,143.2
378201-พิษณุโลก จ.พิษณุโลก,Aug-21,0,T,0.1,0,0,0.3,0,T,0,0,0,0.3,1.6,3.3,2.1,0.2,0,0,0,0,0,0,0,5.4,7.4,1.9,9.7,T,21.8,0.4,2.1,56.6
378201-พิษณุโลก จ.พิษณุโลก,Sep-21,0.8,4,8.1,16.9,1.4,0.6,39.3,72.2,52.1,12.6,0,0,9.8,1.2,44.8,5.8,0.2,0,3.4,12.8,7.2,0.2,13.4,14,17.3,0.3,40.3,T,0,0,-,378.7
378201-พิษณุโลก จ.พิษณุโลก,Oct-21,38.4,1.6,0,0,9.4,T,0,0,9.9,1.6,6,5.1,0,0.2,1.8,7.2,2.9,14.8,0.6,0,30.8,10.6,3.6,3.5,0,0,0,8.6,9.9,6.4,2,174.9
378201-พิษณุโลก จ.พิษณุโลก,Nov-21,1.8,9.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,11.6
378201-พิษณุโลก จ.พิษณุโลก,Dec-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3
378201-พิษณุโลก จ.พิษณุโลก,Jan-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0.4,0.1,0,0,0,0,0,0,0,0,0,1.7
378201-พิษณุโลก จ.พิษณุโลก,Feb-22,0,0,0.3,2.2,1.4,0,0,0,0,0,0,0,0,0,14.4,33.7,1.8,0,60.6,0.2,0,0,0,0,0,0,0,0,-,-,-,114.6
378201-พิษณุโลก จ.พิษณุโลก,Mar-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.1,0,0.9,0,0,0.2,0,0,0,0,4.4,11.8,0,0,18.2
378201-พิษณุโลก จ.พิษณุโลก,Apr-22,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.1,0,0.8,14.1,0,0,0,0,0,0,41.5,0,11.5,-,77.2
378201-พิษณุโลก จ.พิษณุโลก,May-22,24.5,1.5,0,0,0.1,2,19.2,5.8,0.1,2.7,0,0,3.3,0,23.2,0,97.8,52.7,0.9,T,0.3,0,0,0,0.5,0,25.4,0,0,0,1.5,261.5
378201-พิษณุโลก จ.พิษณุโลก,Jun-22,0,0,15.7,23.5,0,1.5,0,0,0,7,3.8,0,0,5.6,0.7,0,18,0,0,T,0,0,0,1.1,0.1,2.2,0,0,0,0,-,79.2
378201-พิษณุโลก จ.พิษณุโลก,Jul-22,0.2,0,0.4,0,0,0,0,3.2,12.6,22.5,2.8,22.1,12.8,7.2,0,3.2,0,0,22.2,22.4,11.2,18.4,0,0,4.6,0,0,0,0,29.1,0.6,195.5
378201-พิษณุโลก จ.พิษณุโลก,Aug-22,0.5,0.5,0.4,1.4,21.8,2,33.4,1.8,59.8,19.3,1.2,1.4,1,0.2,39.7,18,0,0.2,0,9.4,13.2,0,0,53.6,1.3,31.9,0.1,0,T,0,0,312.1
378201-พิษณุโลก จ.พิษณุโลก,Sep-22,0,0,1,0.1,8.2,94.2,4.6,41.4,3,21,0,3.9,28.5,3.1,14.9,0,17.8,29.8,0.2,0,2.8,7.1,0.4,35.9,24,4.9,0,2,28.5,1.9,-,379.2
378201-พิษณุโลก จ.พิษณุโลก,Oct-22,0.2,1.5,36.5,0.2,8.6,7.5,42.2,15.2,18.3,0.4,0,0,0,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,135.9
378201-พิษณุโลก จ.พิษณุโลก,Nov-22,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,1.9,1.4,1.6,2.6,1.1,0,0,0.4,16.8,9.5,7,0,0,0,7,-,52.5
378201-พิษณุโลก จ.พิษณุโลก,Dec-22,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8
378201-พิษณุโลก จ.พิษณุโลก,Jan-23,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
378201-พิษณุโลก จ.พิษณุโลก,Feb-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
378201-พิษณุโลก จ.พิษณุโลก,Mar-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Apr-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,31,4.7,0,0,28.6,-,75.5
378201-พิษณุโลก จ.พิษณุโลก,May-23,0,0.2,0,0,0,0,0,0,17.8,2.2,0,1.9,58.8,15.8,0.7,0,0,0,0,0,0,0.5,0,0,0,0,0.2,0.3,0.5,0,0,98.9
378201-พิษณุโลก จ.พิษณุโลก,Jun-23,0,0,0,0,1.7,12,1.6,19.8,0,14.5,0.8,0,0,28.6,9.7,5,0,0,3.4,10.4,0,6,0,0,0,0,T,0,0,0,-,113.5
378201-พิษณุโลก จ.พิษณุโลก,Jul-23,0,0,7.5,29.6,0,0,0,14.8,0,0,0,4.4,0.2,0,0,0.6,0.1,0,0,T,11.8,2.6,19.2,0,11.7,0,0,0,3.4,0,0.1,106
378201-พิษณุโลก จ.พิษณุโลก,Aug-23,10.2,0,T,0.3,0,4.2,1.8,5.4,1,0,0,0,7,0,0,0,0,0,0,122.9,0,0,2,0,5.4,0,0,0,0,8.1,0,168.3
378201-พิษณุโลก จ.พิษณุโลก,Sep-23,12.3,0,1.8,0,91.6,0.2,19.7,15.5,2.3,0.3,1.4,28.2,3.7,4.9,35.5,34.6,3.8,5.7,T,0,0.2,0,0.2,0.6,0,9,9.6,8.2,0,12.7,-,302
378201-พิษณุโลก จ.พิษณุโลก,Oct-23,3.2,0,33.7,27.2,8.6,12.3,66.8,21.7,19,T,23.3,0,0,41.9,4.4,3.3,0,0,0,25.9,0,5,0,0,3.1,4.6,4,0,0,12.4,24.5,344.9
378201-พิษณุโลก จ.พิษณุโลก,Nov-23,0,0,0,0,0,0,3.3,0.1,0,8.4,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,13.7
378201-พิษณุโลก จ.พิษณุโลก,Dec-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
379201-เพชรบูรณ์ จ.เพชรบูรณ์,Jan-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
379201-เพชรบูรณ์ จ.เพชรบูรณ์,Feb-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
379201-เพชรบูรณ์ จ.เพชรบูรณ์,Mar-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.3,-,-,-,-,-,0.5,0,-,1.5,0,-,-,-,-,-,-,4.3
