station,datetime,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31,average
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-98,80,81.0,85.0,80.0,82.0,83.0,87.0,85.0,86.0,88.0,83.0,80.0,81.0,82.0,83.0,84.0,86.0,86.0,83.0,84.0,81.0,78.0,79.0,80.0,82.0,78.0,80.0,81.0,77,76,-,82
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-98,78,75.0,72.0,75.0,73.0,77.0,77.0,83.0,85.0,80.0,85.0,87.0,87.0,84.0,82.0,81.0,80.0,80.0,84.0,81.0,79.0,78.0,78.0,77.0,80.0,78.0,79.0,78.0,79,81,78,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-98,78,83.0,83.0,79.0,77.0,74.0,74.0,76.0,74.0,73.0,73.0,72.0,75.0,81.0,76.0,72.0,74.0,74.0,74.0,79.0,75.0,85.0,85.0,79.0,78.0,77.0,76.0,82.0,81,79,-,77
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-98,76,80.0,76.0,81.0,80.0,76.0,77.0,74.0,69.0,77.0,71.0,68.0,65.0,65.0,63.0,62.0,67.0,72.0,75.0,78.0,81.0,78.0,74.0,73.0,71.0,70.0,75.0,75.0,73,71,71,73
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-99,71,74.0,72.0,71.0,71.0,72.0,71.0,71.0,71.0,72.0,71.0,73.0,70.0,70.0,68.0,72.0,74.0,73.0,71.0,69.0,68.0,70.0,68.0,66.0,61.0,60.0,65.0,66.0,70,71,71,70
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-99,67,62.0,64.0,61.0,58.0,58.0,66.0,68.0,70.0,69.0,70.0,67.0,69.0,68.0,66.0,66.0,66.0,62.0,63.0,65.0,65.0,62.0,65.0,60.0,58.0,57.0,60.0,70.0,-,-,-,64
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-99,84,71.0,63.0,63.0,63.0,61.0,63.0,64.0,65.0,65.0,60.0,57.0,57.0,61.0,61.0,64.0,54.0,54.0,58.0,62.0,63.0,61.0,70.0,69.0,62.0,55.0,57.0,54.0,56,63,58,62
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-99,56,58.0,57.0,65.0,73.0,77.0,85.0,82.0,73.0,72.0,68.0,73.0,78.0,87.0,92.0,87.0,77.0,76.0,74.0,69.0,72.0,69.0,69.0,65.0,67.0,68.0,73.0,81.0,81,76,-,73
300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-99,76,76.0,77.0,75.0,88.0,79.0,77.0,77.0,81.0,86.0,89.0,89.0,88.0,80.0,76.0,77.0,77.0,75.0,73.0,81.0,86.0,81.0,86.0,86.0,88.0,87.0,86.0,83.0,86,89,85,82
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-99,81,85.0,80.0,77.0,76.0,77.0,78.0,83.0,87.0,89.0,85.0,83.0,81.0,80.0,78.0,83.0,81.0,82.0,85.0,88.0,85.0,88.0,93.0,90.0,87.0,83.0,87.0,85.0,80,80,-,83
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-99,78,80.0,75.0,84.0,84.0,87.0,81.0,84.0,81.0,83.0,87.0,81.0,82.0,82.0,86.0,83.0,81.0,82.0,83.0,84.0,85.0,81.0,83.0,86.0,90.0,91.0,93.0,86.0,91,86,83,84
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-99,86,88.0,85.0,90.0,92.0,90.0,93.0,86.0,90.0,87.0,89.0,91.0,88.0,86.0,87.0,83.0,88.0,86.0,84.0,82.0,77.0,79.0,83.0,86.0,89.0,83.0,85.0,84.0,87,88,84,86
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-99,85,82.0,82.0,78.0,81.0,82.0,84.0,81.0,85.0,86.0,88.0,83.0,83.0,82.0,81.0,82.0,83.0,85.0,84.0,88.0,83.0,80.0,82.0,88.0,87.0,84.0,83.0,82.0,83,81,-,83
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-99,82,87.0,89.0,82.0,80.0,82.0,82.0,83.0,81.0,84.0,86.0,84.0,83.0,81.0,83.0,87.0,81.0,84.0,81.0,77.0,85.0,80.0,81.0,79.0,81.0,91.0,85.0,86.0,84,85,83,83
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-99,83,85.0,86.0,87.0,83.0,82.0,80.0,79.0,82.0,84.0,80.0,82.0,81.0,80.0,79.0,91.0,78.0,80.0,82.0,82.0,82.0,82.0,78.0,78.0,80.0,78.0,82.0,81.0,79,78,-,81
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-99,76,77.0,76.0,86.0,84.0,86.0,83.0,80.0,84.0,78.0,81.0,80.0,80.0,80.0,79.0,80.0,79.0,77.0,73.0,71.0,69.0,69.0,68.0,64.0,66.0,69.0,71.0,78.0,77,75,79,77
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-00,79,77.0,79.0,80.0,81.0,82.0,80.0,77.0,80.0,78.0,77.0,79.0,79.0,76.0,77.0,76.0,79.0,75.0,75.0,74.0,77.0,79.0,75.0,76.0,74.0,76.0,71.0,73.0,72,72,74,77
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-00,71,72.0,72.0,75.0,72.0,72.0,72.0,70.0,72.0,71.0,72.0,70.0,71.0,70.0,73.0,74.0,72.0,77.0,84.0,75.0,70.0,66.0,67.0,64.0,66.0,66.0,76.0,74.0,71,-,-,72
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-00,65,64.0,67.0,68.0,66.0,62.0,62.0,63.0,62.0,65.0,65.0,63.0,63.0,61.0,63.0,61.0,59.0,59.0,58.0,56.0,58.0,58.0,61.0,78.0,76.0,80.0,66.0,74.0,80,75,70,65
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-00,66,61.0,62.0,62.0,65.0,66.0,67.0,63.0,63.0,73.0,79.0,80.0,76.0,71.0,73.0,67.0,72.0,71.0,77.0,76.0,71.0,76.0,76.0,73.0,76.0,74.0,76.0,73.0,82,82,-,72
300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-00,84,79.0,81.0,79.0,76.0,77.0,72.0,74.0,69.0,73.0,75.0,79.0,83.0,90.0,78.0,85.0,82.0,88.0,89.0,89.0,78.0,86.0,84.0,82.0,84.0,89.0,86.0,77.0,78,83,82,81
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-00,83,79.0,87.0,86.0,80.0,82.0,82.0,81.0,81.0,83.0,87.0,85.0,88.0,92.0,91.0,86.0,87.0,84.0,82.0,86.0,85.0,85.0,85.0,86.0,89.0,87.0,88.0,81.0,79,82,-,85
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-00,82,79.0,79.0,78.0,82.0,81.0,82.0,82.0,86.0,84.0,86.0,87.0,88.0,82.0,86.0,86.0,89.0,90.0,89.0,90.0,88.0,87.0,84.0,87.0,88.0,89.0,86.0,79.0,83,84,78,85
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-00,76,82.0,82.0,83.0,83.0,85.0,88.0,86.0,89.0,83.0,82.0,88.0,86.0,86.0,83.0,84.0,82.0,80.0,84.0,81.0,81.0,79.0,85.0,82.0,80.0,82.0,86.0,89.0,89,89,88,84
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-00,90,91.0,89.0,86.0,90.0,84.0,87.0,82.0,81.0,81.0,84.0,86.0,84.0,80.0,84.0,79.0,79.0,79.0,82.0,79.0,87.0,83.0,81.0,83.0,82.0,79.0,82.0,83.0,84,83,-,83
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-00,84,81.0,79.0,80.0,82.0,84.0,82.0,82.0,86.0,84.0,81.0,83.0,79.0,81.0,86.0,85.0,80.0,81.0,81.0,83.0,80.0,79.0,88.0,83.0,82.0,81.0,81.0,81.0,82,84,83,82
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-00,79,76.0,76.0,78.0,79.0,82.0,82.0,82.0,82.0,81.0,81.0,82.0,77.0,79.0,80.0,79.0,78.0,79.0,80.0,80.0,80.0,79.0,83.0,77.0,79.0,79.0,83.0,78.0,85,81,-,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-00,82,84.0,82.0,81.0,79.0,79.0,81.0,78.0,80.0,80.0,79.0,81.0,81.0,79.0,79.0,79.0,77.0,76.0,79.0,78.0,78.0,79.0,77.0,76.0,78.0,77.0,78.0,77.0,78,77,78,79
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-01,78,78.0,78.0,81.0,78.0,78.0,79.0,75.0,80.0,79.0,77.0,77.0,75.0,73.0,76.0,72.0,75.0,75.0,74.0,75.0,75.0,75.0,77.0,77.0,75.0,70.0,69.0,71.0,71,71,68,75
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-01,70,73.0,71.0,70.0,68.0,70.0,70.0,71.0,68.0,68.0,68.0,69.0,70.0,71.0,70.0,67.0,63.0,69.0,66.0,63.0,66.0,65.0,63.0,67.0,66.0,66.0,65.0,66.0,-,-,-,68
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-01,66,62.0,63.0,65.0,68.0,63.0,61.0,61.0,75.0,90.0,82.0,87.0,84.0,85.0,89.0,83.0,74.0,68.0,70.0,74.0,68.0,69.0,71.0,69.0,67.0,67.0,69.0,70.0,70,66,68,72
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-01,74,66.0,66.0,67.0,68.0,68.0,66.0,67.0,63.0,67.0,69.0,67.0,64.0,64.0,61.0,63.0,62.0,60.0,62.0,59.0,62.0,64.0,62.0,62.0,63.0,64.0,58.0,59.0,61,68,-,64
300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-01,91,85.0,83.0,77.0,72.0,84.0,82.0,75.0,77.0,71.0,75.0,82.0,77.0,79.0,71.0,85.0,82.0,80.0,78.0,80.0,80.0,73.0,72.0,78.0,81.0,76.0,80.0,84.0,85,86,91,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-01,86,88.0,78.0,77.0,79.0,80.0,86.0,84.0,77.0,81.0,80.0,84.0,87.0,86.0,84.0,80.0,84.0,84.0,86.0,85.0,84.0,81.0,83.0,86.0,84.0,83.0,84.0,89.0,82,86,-,83
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-01,88,82.0,82.0,83.0,89.0,86.0,88.0,87.0,90.0,87.0,84.0,84.0,84.0,82.0,85.0,87.0,89.0,91.0,93.0,91.0,92.0,91.0,87.0,86.0,82.0,80.0,84.0,85.0,84,89,88,86
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-01,88,89.0,88.0,86.0,81.0,91.0,85.0,87.0,83.0,87.0,85.0,89.0,86.0,89.0,91.0,90.0,85.0,87.0,86.0,85.0,81.0,82.0,87.0,82.0,82.0,83.0,85.0,87.0,90,85,86,86
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-01,85,81.0,83.0,84.0,88.0,86.0,89.0,83.0,85.0,86.0,81.0,81.0,88.0,90.0,82.0,83.0,85.0,83.0,82.0,79.0,81.0,87.0,81.0,87.0,87.0,85.0,84.0,84.0,83,82,-,84
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-01,84,83.0,82.0,86.0,83.0,81.0,84.0,86.0,85.0,85.0,83.0,86.0,83.0,83.0,81.0,85.0,87.0,80.0,84.0,79.0,80.0,81.0,75.0,87.0,90.0,84.0,88.0,87.0,90,85,81,84
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-01,83,82.0,83.0,83.0,85.0,82.0,82.0,80.0,83.0,82.0,84.0,83.0,80.0,82.0,77.0,79.0,78.0,77.0,70.0,75.0,75.0,77.0,80.0,81.0,79.0,80.0,79.0,79.0,80,80,-,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-01,79,81.0,82.0,82.0,81.0,81.0,82.0,84.0,82.0,80.0,79.0,79.0,80.0,79.0,79.0,80.0,78.0,78.0,78.0,81.0,80.0,77.0,78.0,79.0,76.0,78.0,78.0,79.0,77,82,80,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-02,80,80.0,77.0,78.0,78.0,79.0,78.0,75.0,78.0,80.0,78.0,82.0,81.0,77.0,76.0,78.0,77.0,79.0,78.0,76.0,75.0,78.0,78.0,79.0,76.0,77.0,74.0,75.0,77,77,75,78
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-02,75,75.0,76.0,73.0,73.0,71.0,68.0,71.0,70.0,70.0,73.0,75.0,74.0,74.0,71.0,79.0,74.0,75.0,70.0,75.0,72.0,69.0,70.0,67.0,67.0,65.0,65.0,66.0,-,-,-,72
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-02,67,63.0,63.0,63.0,63.0,64.0,64.0,63.0,62.0,66.0,64.0,64.0,63.0,59.0,60.0,61.0,63.0,61.0,62.0,64.0,63.0,60.0,76.0,66.0,56.0,56.0,61.0,61.0,58,56,58,62
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-02,58,58.0,57.0,53.0,56.0,57.0,57.0,55.0,58.0,59.0,57.0,70.0,74.0,66.0,58.0,58.0,55.0,52.0,55.0,52.0,56.0,53.0,61.0,61.0,56.0,60.0,63.0,60.0,61,60,-,59
300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-02,72,75.0,67.0,60.0,72.0,69.0,65.0,71.0,63.0,73.0,66.0,91.0,84.0,81.0,82.0,87.0,90.0,92.0,92.0,80.0,80.0,76.0,74.0,72.0,76.0,72.0,73.0,81.0,79,78,75,76
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-02,81,88.0,77.0,76.0,79.0,76.0,79.0,78.0,90.0,88.0,82.0,86.0,80.0,83.0,81.0,82.0,86.0,83.0,87.0,87.0,87.0,90.0,91.0,87.0,87.0,79.0,89.0,85.0,83,86,-,84
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-02,88,88.0,87.0,85.0,83.0,89.0,89.0,88.0,90.0,90.0,87.0,90.0,88.0,87.0,87.0,86.0,84.0,84.0,88.0,88.0,90.0,87.0,88.0,86.0,88.0,88.0,89.0,81.0,83,80,86,87
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-02,87,88.0,85.0,86.0,84.0,86.0,87.0,87.0,86.0,88.0,88.0,87.0,89.0,90.0,89.0,89.0,87.0,84.0,88.0,92.0,90.0,88.0,84.0,85.0,88.0,86.0,83.0,81.0,88,83,78,86
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-02,82,87.0,88.0,89.0,88.0,86.0,88.0,89.0,87.0,82.0,84.0,82.0,80.0,83.0,81.0,87.0,84.0,84.0,84.0,88.0,89.0,86.0,82.0,81.0,84.0,85.0,82.0,80.0,83,84,-,85
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-02,83,83.0,86.0,81.0,82.0,87.0,80.0,75.0,73.0,76.0,79.0,80.0,78.0,79.0,81.0,83.0,82.0,84.0,88.0,80.0,79.0,81.0,89.0,83.0,81.0,81.0,83.0,82.0,86,79,81,81
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-02,80,83.0,85.0,76.0,75.0,76.0,77.0,79.0,77.0,78.0,79.0,80.0,80.0,81.0,82.0,79.0,78.0,79.0,83.0,78.0,79.0,76.0,78.0,83.0,84.0,84.0,85.0,82.0,82,81,-,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-02,81,82.0,81.0,81.0,82.0,80.0,83.0,80.0,82.0,83.0,81.0,78.0,80.0,79.0,78.0,79.0,80.0,81.0,83.0,80.0,76.0,77.0,78.0,81.0,79.0,83.0,77.0,81.0,81,79,83,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-03,86,91.0,80.0,78.0,90.0,83.0,80.0,80.0,81.0,79.0,81.0,79.0,81.0,80.0,80.0,79.0,79.0,80.0,79.0,78.0,79.0,79.0,77.0,81.0,81.0,80.0,79.0,79.0,79,78,78,80
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-03,77,76.0,78.0,76.0,75.0,79.0,74.0,74.0,74.0,75.0,76.0,76.0,75.0,75.0,73.0,72.0,70.0,71.0,71.0,71.0,71.0,69.0,68.0,68.0,69.0,64.0,65.0,65.0,-,-,-,72
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-03,66,66.0,65.0,64.0,63.0,66.0,68.0,62.0,61.0,66.0,65.0,62.0,77.0,80.0,66.0,64.0,63.0,62.0,62.0,58.0,60.0,62.0,63.0,58.0,59.0,59.0,59.0,62.0,67,68,64,64
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-03,61,58.0,60.0,63.0,64.0,60.0,55.0,58.0,62.0,59.0,58.0,58.0,57.0,61.0,61.0,64.0,62.0,58.0,56.0,57.0,58.0,66.0,67.0,65.0,71.0,70.0,71.0,75.0,73,66,-,62
300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-03,86,77.0,73.0,68.0,69.0,64.0,68.0,64.0,84.0,73.0,80.0,83.0,85.0,75.0,81.0,80.0,87.0,87.0,85.0,88.0,77.0,73.0,73.0,81.0,77.0,72.0,74.0,73.0,73,77,84,77
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-03,84,90.0,84.0,85.0,81.0,83.0,87.0,86.0,83.0,80.0,80.0,75.0,80.0,80.0,75.0,72.0,75.0,75.0,85.0,88.0,84.0,77.0,76.0,83.0,85.0,88.0,88.0,87.0,89,91,-,83
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-03,83,80.0,84.0,85.0,81.0,81.0,79.0,81.0,85.0,89.0,81.0,79.0,82.0,82.0,82.0,78.0,77.0,74.0,80.0,85.0,82.0,82.0,88.0,90.0,90.0,85.0,82.0,80.0,84,87,89,83
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-03,87,83.0,80.0,80.0,79.0,80.0,83.0,90.0,88.0,85.0,86.0,90.0,88.0,85.0,80.0,81.0,88.0,82.0,80.0,84.0,87.0,86.0,84.0,91.0,83.0,87.0,87.0,84.0,78,79,83,84
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-03,88,86.0,85.0,83.0,86.0,84.0,84.0,83.0,86.0,82.0,83.0,85.0,88.0,88.0,87.0,83.0,80.0,78.0,79.0,82.0,84.0,86.0,84.0,88.0,81.0,84.0,83.0,84.0,84,82,-,84
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-03,89,82.0,81.0,77.0,83.0,80.0,85.0,81.0,81.0,81.0,80.0,80.0,82.0,88.0,86.0,81.0,84.0,80.0,82.0,87.0,80.0,82.0,85.0,82.0,80.0,82.0,82.0,81.0,81,83,82,82
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-03,81,81.0,81.0,81.0,81.0,78.0,78.0,79.0,80.0,79.0,80.0,80.0,78.0,78.0,80.0,78.0,79.0,78.0,77.0,80.0,80.0,80.0,79.0,78.0,79.0,78.0,77.0,76.0,76,78,-,79
300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-03,82,79.0,80.0,79.0,81.0,78.0,78.0,79.0,79.0,76.0,77.0,78.0,76.0,75.0,78.0,74.0,77.0,80.0,79.0,76.0,75.0,82.0,78.0,78.0,78.0,78.0,76.0,78.0,78,79,79,78
303201-เชียงราย จ.เชียงราย,Jan-98,76,78.0,81.0,75.0,78.0,74.0,76.0,74.0,71.0,73.0,72.0,70.0,62.0,62.0,67.0,68.0,66.0,67.0,68.0,73.0,70.0,65.0,67.0,69.0,70.0,76.0,71.0,73.0,77,73,68,71
303201-เชียงราย จ.เชียงราย,Feb-98,67,69.0,65.0,66.0,61.0,61.0,66.0,62.0,59.0,62.0,63.0,63.0,58.0,61.0,61.0,60.0,60.0,63.0,65.0,64.0,64.0,56.0,53.0,60.0,58.0,57.0,56.0,61.0,-,-,-,61
303201-เชียงราย จ.เชียงราย,Mar-98,58,52.0,45.0,60.0,56.0,56.0,44.0,34.0,50.0,53.0,50.0,51.0,56.0,60.0,58.0,54.0,56.0,61.0,63.0,50.0,36.0,46.0,46.0,50.0,53.0,57.0,55.0,62.0,69,65,74,54
303201-เชียงราย จ.เชียงราย,Apr-98,71,63.0,80.0,79.0,75.0,77.0,76.0,67.0,65.0,67.0,60.0,60.0,61.0,59.0,64.0,67.0,72.0,90.0,82.0,79.0,72.0,76.0,76.0,70.0,68.0,65.0,64.0,66.0,64,59,-,70
303201-เชียงราย จ.เชียงราย,May-98,63,68.0,59.0,65.0,75.0,69.0,64.0,75.0,67.0,65.0,72.0,72.0,83.0,76.0,73.0,74.0,79.0,82.0,90.0,89.0,84.0,76.0,80.0,75.0,80.0,83.0,82.0,82.0,80,83,81,76
303201-เชียงราย จ.เชียงราย,Jun-98,83,81.0,81.0,78.0,81.0,85.0,81.0,79.0,79.0,81.0,85.0,82.0,77.0,72.0,75.0,72.0,75.0,81.0,81.0,85.0,83.0,83.0,84.0,75.0,72.0,82.0,86.0,89.0,85,85,-,81
303201-เชียงราย จ.เชียงราย,Jul-98,85,85.0,93.0,93.0,94.0,87.0,83.0,82.0,87.0,93.0,90.0,88.0,82.0,84.0,88.0,87.0,85.0,83.0,78.0,76.0,76.0,83.0,85.0,84.0,87.0,90.0,82.0,75.0,79,81,82,85
303201-เชียงราย จ.เชียงราย,Aug-98,88,87.0,90.0,92.0,83.0,80.0,81.0,87.0,85.0,84.0,85.0,86.0,85.0,82.0,81.0,84.0,83.0,83.0,84.0,80.0,87.0,83.0,86.0,92.0,85.0,82.0,79.0,81.0,83,86,88,85
303201-เชียงราย จ.เชียงราย,Sep-98,83,80.0,81.0,82.0,86.0,86.0,89.0,89.0,88.0,82.0,78.0,78.0,79.0,82.0,90.0,81.0,86.0,79.0,81.0,81.0,82.0,81.0,81.0,82.0,83.0,79.0,81.0,76.0,74,75,-,82
303201-เชียงราย จ.เชียงราย,Oct-98,74,75.0,74.0,70.0,75.0,82.0,81.0,79.0,86.0,83.0,79.0,79.0,85.0,86.0,83.0,80.0,79.0,84.0,83.0,82.0,72.0,76.0,75.0,78.0,77.0,76.0,80.0,81.0,79,83,82,79
303201-เชียงราย จ.เชียงราย,Nov-98,80,84.0,92.0,83.0,76.0,74.0,75.0,76.0,76.0,76.0,75.0,76.0,75.0,78.0,75.0,76.0,77.0,78.0,78.0,75.0,73.0,86.0,76.0,76.0,77.0,77.0,75.0,87.0,86,82,-,78
303201-เชียงราย จ.เชียงราย,Dec-98,82,79.0,77.0,79.0,78.0,79.0,77.0,82.0,78.0,64.0,68.0,70.0,72.0,65.0,52.0,61.0,77.0,77.0,76.0,72.0,74.0,74.0,74.0,75.0,74.0,74.0,75.0,76.0,79,78,75,74
303201-เชียงราย จ.เชียงราย,Jan-99,74,72.0,76.0,76.0,78.0,73.0,75.0,77.0,76.0,74.0,73.0,77.0,84.0,78.0,75.0,91.0,83.0,88.0,86.0,84.0,78.0,80.0,76.0,71.0,73.0,76.0,74.0,76.0,81,83,79,78
303201-เชียงราย จ.เชียงราย,Feb-99,72,66.0,74.0,77.0,75.0,80.0,80.0,79.0,82.0,80.0,76.0,74.0,81.0,81.0,78.0,79.0,74.0,65.0,73.0,71.0,71.0,72.0,72.0,72.0,73.0,73.0,73.0,75.0,-,-,-,75
303201-เชียงราย จ.เชียงราย,Mar-99,84,78.0,71.0,64.0,70.0,67.0,66.0,67.0,65.0,67.0,68.0,57.0,59.0,63.0,66.0,61.0,52.0,49.0,60.0,63.0,62.0,59.0,77.0,77.0,63.0,58.0,59.0,60.0,63,65,66,65
303201-เชียงราย จ.เชียงราย,Apr-99,69,64.0,65.0,63.0,69.0,59.0,76.0,77.0,74.0,81.0,72.0,69.0,62.0,75.0,89.0,83.0,80.0,79.0,76.0,77.0,79.0,72.0,72.0,68.0,67.0,67.0,83.0,76.0,81,74,-,73
303201-เชียงราย จ.เชียงราย,May-99,73,75.0,70.0,75.0,81.0,78.0,84.0,86.0,79.0,74.0,85.0,90.0,82.0,83.0,79.0,81.0,80.0,81.0,83.0,84.0,84.0,82.0,90.0,82.0,83.0,80.0,86.0,82.0,84,82,79,81
303201-เชียงราย จ.เชียงราย,Jun-99,78,78.0,84.0,87.0,83.0,77.0,85.0,80.0,82.0,87.0,86.0,79.0,82.0,90.0,81.0,75.0,73.0,78.0,88.0,85.0,81.0,81.0,88.0,91.0,85.0,81.0,77.0,78.0,72,77,-,82
303201-เชียงราย จ.เชียงราย,Jul-99,78,80.0,75.0,80.0,84.0,88.0,78.0,81.0,82.0,78.0,89.0,84.0,78.0,78.0,76.0,79.0,77.0,81.0,83.0,77.0,76.0,78.0,75.0,83.0,86.0,83.0,84.0,87.0,82,83,85,81
303201-เชียงราย จ.เชียงราย,Aug-99,83,83.0,83.0,89.0,89.0,85.0,85.0,89.0,86.0,93.0,91.0,93.0,88.0,87.0,80.0,84.0,89.0,84.0,84.0,81.0,79.0,86.0,91.0,87.0,84.0,89.0,88.0,87.0,87,90,87,86
303201-เชียงราย จ.เชียงราย,Sep-99,90,83.0,82.0,84.0,84.0,83.0,85.0,85.0,80.0,86.0,86.0,91.0,85.0,81.0,83.0,84.0,85.0,84.0,87.0,91.0,85.0,89.0,89.0,87.0,81.0,86.0,82.0,83.0,83,81,-,85
303201-เชียงราย จ.เชียงราย,Oct-99,86,85.0,86.0,81.0,83.0,82.0,85.0,82.0,84.0,83.0,85.0,84.0,81.0,81.0,79.0,79.0,80.0,67.0,79.0,80.0,88.0,83.0,82.0,84.0,81.0,84.0,87.0,92.0,89,86,91,83
303201-เชียงราย จ.เชียงราย,Nov-99,87,82.0,84.0,79.0,81.0,80.0,81.0,82.0,84.0,88.0,86.0,82.0,78.0,78.0,76.0,77.0,78.0,79.0,80.0,78.0,79.0,80.0,78.0,78.0,79.0,79.0,78.0,79.0,77,78,-,80
303201-เชียงราย จ.เชียงราย,Dec-99,75,74.0,75.0,82.0,90.0,94.0,93.0,82.0,68.0,74.0,84.0,77.0,76.0,78.0,76.0,78.0,79.0,76.0,75.0,71.0,76.0,60.0,59.0,61.0,66.0,65.0,63.0,67.0,71,72,73,75
303201-เชียงราย จ.เชียงราย,Jan-00,75,75.0,75.0,78.0,76.0,74.0,75.0,75.0,75.0,73.0,74.0,73.0,70.0,69.0,69.0,69.0,67.0,71.0,75.0,67.0,67.0,74.0,74.0,71.0,72.0,73.0,76.0,74.0,70,69,71,72
303201-เชียงราย จ.เชียงราย,Feb-00,69,72.0,73.0,71.0,70.0,71.0,70.0,70.0,69.0,60.0,63.0,66.0,66.0,66.0,65.0,68.0,76.0,76.0,86.0,71.0,64.0,66.0,64.0,62.0,68.0,76.0,90.0,84.0,92,-,-,71
303201-เชียงราย จ.เชียงราย,Mar-00,90,81.0,79.0,71.0,66.0,66.0,69.0,68.0,64.0,61.0,65.0,60.0,65.0,66.0,65.0,63.0,65.0,64.0,61.0,62.0,62.0,68.0,74.0,73.0,67.0,79.0,74.0,70.0,81,86,71,70
303201-เชียงราย จ.เชียงราย,Apr-00,68,65.0,66.0,66.0,65.0,63.0,69.0,70.0,70.0,71.0,85.0,86.0,79.0,73.0,70.0,79.0,81.0,83.0,77.0,73.0,72.0,85.0,80.0,79.0,77.0,79.0,78.0,75.0,75,78,-,75
303201-เชียงราย จ.เชียงราย,May-00,75,77.0,77.0,78.0,80.0,81.0,78.0,75.0,69.0,72.0,77.0,86.0,85.0,81.0,89.0,92.0,83.0,82.0,91.0,90.0,79.0,77.0,81.0,77.0,76.0,80.0,76.0,77.0,78,84,80,80
